ID,Individuals,Adults,Region,OpenFridge,UsedOven,CupsCoffee,CoffeeStrength,StepsDay,SleepNight,Weather,Product1,Product2,Product3,InAppPurchase,SalesVol,AppFaceTime,UserSat,NPS
783,3.0,2.0,NL,13.0,2.0,8.0,1.0,5315,9.0,Average,6.0,11.0,9.0,No,0.0,165.0,5,2
793,4.0,2.0,UK,13.0,2.0,11.0,2.0,5015,8.0,Sunny,5.0,10.0,9.0,No,0.0,324.0,5,2
795,1.0,1.0,GER,14.0,2.0,11.0,3.0,5190,8.0,Average,6.0,11.0,9.0,No,0.0,0.0,5,3
801,4.0,2.0,GER,14.0,2.0,13.0,3.0,4905,7.0,Average,5.0,10.0,7.0,No,0.0,0.0,5,3
806,4.0,2.0,UK,13.0,2.0,13.0,2.0,4835,7.0,Rainy,4.0,10.0,0.0,No,0.0,0.0,5,2
809,2.0,1.0,GER,13.0,2.0,0.0,0.0,4910,11.0,Average,5.0,10.0,7.0,No,0.0,0.0,5,2
810,3.0,2.0,GER,12.0,2.0,9.0,2.0,4750,8.0,Sunny,5.0,10.0,8.0,No,0.0,408.0,4,1
815,3.0,2.0,GER,12.0,2.0,13.0,3.0,4940,7.0,Sunny,5.0,10.0,8.0,No,0.0,129.0,4,1
828,1.0,1.0,GER,13.0,2.0,10.0,2.0,4430,8.0,Sunny,4.0,10.0,1.0,No,0.0,312.0,5,2
829,3.0,2.0,NL,21.0,5.0,9.0,2.0,4775,8.0,Rainy,2.0,9.0,10.0,No,0.0,1080.0,7,7
834,4.0,2.0,UK,14.0,1.0,8.0,1.0,5900,9.0,Rainy,8.0,13.0,10.0,No,0.0,360.0,5,3
848,3.0,2.0,UK,13.0,2.0,9.0,2.0,4680,8.0,Rainy,1.0,9.0,0.0,No,0.0,0.0,5,1
851,2.0,2.0,GER,13.0,2.0,13.0,2.0,4965,7.0,Average,5.0,10.0,8.0,No,0.0,360.0,5,2
859,2.0,1.0,UK,12.0,2.0,8.0,1.0,5560,9.0,Average,6.0,11.0,9.0,No,0.0,189.0,4,1
861,2.0,1.0,UK,13.0,,9.0,3.0,4770,8.0,Average,5.0,10.0,1.0,No,0.0,0.0,5,2
862,2.0,2.0,GER,13.0,2.0,8.0,1.0,5665,9.0,Average,7.0,11.0,9.0,No,0.0,0.0,5,3
864,3.0,2.0,UK,13.0,2.0,0.0,0.0,4400,7.0,Average,4.0,10.0,0.0,No,0.0,408.0,5,2
865,3.0,2.0,GER,14.0,2.0,12.0,3.0,5125,8.0,Average,5.0,10.0,8.0,No,0.0,0.0,5,3
869,2.0,2.0,NL,13.0,1.0,10.0,2.0,4250,8.0,Average,4.0,9.0,0.0,No,0.0,0.0,5,2
877,3.0,2.0,NL,25.0,4.0,0.0,0.0,5100,9.0,Average,5.0,10.0,13.0,No,0.0,1428.0,9,10
882,2.0,2.0,GER,13.0,,9.0,2.0,3470,8.0,Sunny,3.0,9.0,0.0,No,0.0,0.0,5,2
888,4.0,2.0,NL,12.0,3.0,0.0,0.0,6020,9.0,Sunny,7.0,12.0,10.0,No,0.0,0.0,4,1
893,3.0,2.0,NL,13.0,1.0,10.0,2.0,4690,8.0,Sunny,4.0,10.0,1.0,No,0.0,151.0,5,2
894,1.0,1.0,GER,21.0,5.0,8.0,2.0,4950,9.0,Average,5.0,10.0,12.0,No,0.0,125.0,7,7
899,2.0,2.0,GER,25.0,5.0,11.0,2.0,5785,8.0,Sunny,7.0,15.0,14.0,No,0.0,290.0,10,10
902,3.0,2.0,GER,13.0,2.0,9.0,2.0,4955,8.0,Sunny,5.0,10.0,9.0,No,0.0,0.0,5,2
903,2.0,2.0,UK,23.0,4.0,10.0,2.0,4335,8.0,Rainy,4.0,10.0,11.0,No,0.0,420.0,8,10
907,2.0,2.0,GER,14.0,2.0,12.0,2.0,4905,7.0,Average,5.0,10.0,7.0,No,0.0,0.0,5,3
908,2.0,2.0,GER,21.0,5.0,9.0,2.0,4245,8.0,Average,4.0,9.0,11.0,No,0.0,888.0,7,7
911,4.0,2.0,GER,13.0,2.0,9.0,2.0,4815,8.0,Average,5.0,10.0,1.0,No,0.0,348.0,5,2
919,4.0,2.0,GER,4.0,2.0,11.0,2.0,5085,8.0,Rainy,2.0,9.0,0.0,No,0.0,0.0,4,1
920,1.0,1.0,GER,13.0,1.0,0.0,0.0,4910,11.0,Average,5.0,10.0,7.0,No,0.0,336.0,5,2
939,3.0,2.0,UK,17.0,5.0,0.0,0.0,4035,8.0,Average,3.0,9.0,11.0,No,0.0,1404.0,6,4
941,2.0,1.0,UK,14.0,2.0,12.0,1.0,5060,8.0,Sunny,5.0,11.0,9.0,No,0.0,292.0,5,3
942,2.0,2.0,UK,4.0,2.0,10.0,2.0,4435,8.0,Rainy,2.0,9.0,0.0,No,0.0,360.0,3,1
948,4.0,2.0,GER,14.0,2.0,12.0,3.0,4985,7.0,Average,5.0,10.0,8.0,No,0.0,132.0,5,3
953,1.0,1.0,GER,13.0,3.0,11.0,2.0,5740,8.0,Sunny,7.0,15.0,9.0,No,0.0,0.0,5,3
954,4.0,2.0,UK,14.0,4.0,0.0,0.0,4930,12.0,Average,5.0,10.0,7.0,No,0.0,0.0,5,3
956,2.0,1.0,GER,14.0,2.0,0.0,0.0,4955,12.0,Sunny,5.0,10.0,9.0,No,0.0,300.0,5,3
962,1.0,1.0,GER,12.0,2.0,11.0,1.0,5440,8.0,Sunny,6.0,11.0,9.0,No,0.0,0.0,4,1
965,2.0,2.0,UK,17.0,6.0,,2.0,4165,8.0,Rainy,1.0,8.0,10.0,No,0.0,270.0,6,4
970,1.0,1.0,GER,13.0,3.0,12.0,3.0,4505,7.0,Rainy,3.0,9.0,0.0,No,0.0,0.0,5,2
973,3.0,2.0,UK,13.0,2.0,0.0,0.0,4955,10.0,Rainy,4.0,10.0,0.0,No,0.0,0.0,5,2
976,2.0,1.0,UK,14.0,3.0,9.0,2.0,4930,8.0,Average,5.0,10.0,7.0,No,0.0,0.0,5,3
986,3.0,2.0,GER,13.0,2.0,8.0,1.0,5025,9.0,Sunny,5.0,10.0,9.0,No,0.0,0.0,5,2
987,1.0,1.0,UK,14.0,2.0,9.0,2.0,4130,8.0,Rainy,2.0,9.0,0.0,No,0.0,157.0,5,3
994,4.0,2.0,GER,14.0,2.0,0.0,0.0,4890,12.0,Average,5.0,10.0,6.0,No,0.0,0.0,5,3
996,3.0,2.0,UK,13.0,2.0,8.0,2.0,4945,9.0,Average,5.0,10.0,7.0,No,0.0,324.0,5,2
998,3.0,2.0,GER,12.0,3.0,12.0,2.0,4010,7.0,Sunny,3.0,9.0,0.0,No,0.0,0.0,4,1
999,1.0,1.0,UK,13.0,2.0,12.0,3.0,4665,7.0,Sunny,4.0,10.0,1.0,No,0.0,129.0,5,2
1001,2.0,2.0,UK,15.0,3.0,10.0,2.0,4365,8.0,Rainy,2.0,9.0,0.0,No,0.0,0.0,5,3
1002,2.0,1.0,UK,13.0,2.0,11.0,2.0,5400,8.0,Sunny,6.0,11.0,9.0,No,0.0,132.0,5,3
1004,2.0,1.0,UK,13.0,3.0,11.0,2.0,6150,8.0,Sunny,9.0,11.0,10.0,No,0.0,0.0,5,3
1005,2.0,1.0,GER,12.0,2.0,10.0,2.0,4825,8.0,Rainy,2.0,9.0,0.0,No,0.0,0.0,4,1
1014,1.0,1.0,UK,13.0,2.0,10.0,2.0,4545,8.0,Average,4.0,10.0,0.0,No,0.0,0.0,5,2
1015,3.0,2.0,GER,13.0,3.0,8.0,2.0,5865,9.0,Average,8.0,15.0,10.0,No,0.0,132.0,5,3
1016,2.0,2.0,NL,12.0,2.0,7.0,2.0,5115,9.0,Average,5.0,10.0,8.0,No,0.0,147.0,4,1
1018,2.0,2.0,UK,13.0,2.0,12.0,3.0,4870,7.0,Average,5.0,10.0,3.0,No,0.0,0.0,5,2
1019,2.0,2.0,UK,13.0,2.0,12.0,3.0,3380,7.0,Average,2.0,9.0,0.0,No,0.0,360.0,5,1
1020,3.0,2.0,GER,12.0,2.0,13.0,2.0,4715,7.0,Rainy,2.0,9.0,0.0,No,0.0,133.0,4,1
1033,3.0,2.0,UK,13.0,2.0,11.0,2.0,5135,8.0,Sunny,5.0,11.0,9.0,No,0.0,360.0,5,2
1045,2.0,1.0,NL,14.0,2.0,10.0,2.0,4955,8.0,Average,5.0,10.0,8.0,No,0.0,0.0,5,3
1046,4.0,2.0,NL,14.0,1.0,0.0,0.0,5155,9.0,Sunny,5.0,11.0,9.0,No,0.0,182.0,5,3
1048,3.0,2.0,GER,22.0,4.0,10.0,2.0,3955,8.0,Rainy,3.0,9.0,11.0,No,0.0,1176.0,7,8
1053,1.0,1.0,GER,13.0,2.0,11.0,2.0,5260,8.0,Rainy,4.0,10.0,0.0,No,0.0,360.0,5,2
1054,2.0,1.0,UK,14.0,2.0,13.0,2.0,4850,7.0,Average,5.0,10.0,3.0,No,0.0,178.0,5,3
1056,2.0,2.0,GER,13.0,1.0,,2.0,4925,8.0,Rainy,4.0,10.0,0.0,No,0.0,0.0,5,2
1057,2.0,2.0,GER,13.0,2.0,12.0,3.0,6235,8.0,Average,8.0,16.0,10.0,No,0.0,149.0,5,3
1058,2.0,2.0,GER,14.0,2.0,7.0,2.0,5610,9.0,Sunny,6.0,11.0,9.0,No,0.0,132.0,5,3
1064,3.0,2.0,GER,13.0,2.0,10.0,2.0,4815,8.0,Sunny,5.0,10.0,8.0,No,0.0,0.0,5,2
1075,3.0,2.0,GER,14.0,2.0,11.0,2.0,51280,8.0,Sunny,5.0,11.0,9.0,No,0.0,420.0,5,3
1078,3.0,2.0,GER,14.0,2.0,10.0,2.0,3980,8.0,Sunny,3.0,9.0,0.0,No,0.0,312.0,5,3
1082,2.0,2.0,UK,18.0,5.0,0.0,0.0,6155,9.0,Rainy,4.0,10.0,12.0,No,0.0,468.0,6,5
1085,4.0,2.0,GER,13.0,3.0,12.0,3.0,4720,7.0,Rainy,2.0,9.0,0.0,No,0.0,214.0,5,1
1088,2.0,1.0,GER,14.0,2.0,8.0,2.0,5860,9.0,Sunny,8.0,14.0,10.0,No,0.0,0.0,5,3
1090,2.0,1.0,GER,14.0,2.0,0.0,0.0,5015,9.0,Rainy,3.0,9.0,0.0,No,0.0,0.0,5,3
1094,4.0,2.0,GER,14.0,1.0,10.0,2.0,4945,8.0,Sunny,5.0,10.0,8.0,No,0.0,0.0,5,3
1107,3.0,2.0,NL,13.0,2.0,0.0,0.0,5625,9.0,Rainy,2.0,9.0,0.0,No,0.0,0.0,5,1
1108,2.0,2.0,UK,13.0,2.0,10.0,2.0,4565,8.0,Average,4.0,10.0,0.0,No,0.0,348.0,5,2
1110,2.0,2.0,GER,13.0,2.0,10.0,3.0,4760,8.0,Rainy,2.0,9.0,0.0,No,0.0,153.0,5,1
1115,3.0,2.0,GER,13.0,4.0,11.0,2.0,5180,8.0,Average,6.0,11.0,9.0,No,0.0,396.0,5,2
1116,4.0,2.0,NL,14.0,2.0,11.0,2.0,5100,8.0,Average,5.0,10.0,8.0,No,0.0,242.0,5,3
1118,3.0,2.0,GER,13.0,2.0,9.0,2.0,4785,8.0,Rainy,4.0,10.0,0.0,No,0.0,0.0,5,2
1124,1.0,1.0,GER,15.0,2.0,8.0,1.0,5130,9.0,Average,5.0,10.0,8.0,No,0.0,0.0,5,3
1126,4.0,2.0,GER,13.0,1.0,10.0,1.0,4015,8.0,Sunny,3.0,9.0,0.0,No,0.0,0.0,5,2
1127,3.0,2.0,NL,13.0,3.0,10.0,2.0,4010,8.0,Average,3.0,9.0,0.0,No,0.0,0.0,5,2
1141,3.0,2.0,UK,13.0,3.0,9.0,2.0,3885,8.0,Rainy,4.0,10.0,0.0,No,0.0,0.0,5,2
1143,2.0,1.0,GER,13.0,2.0,10.0,2.0,4315,8.0,Average,4.0,10.0,0.0,No,0.0,312.0,5,2
1144,4.0,2.0,GER,13.0,1.0,9.0,1.0,4605,8.0,Average,4.0,10.0,0.0,No,0.0,348.0,5,2
1162,1.0,1.0,UK,13.0,2.0,0.0,0.0,6275,9.0,Sunny,7.0,11.0,10.0,No,0.0,0.0,5,3
1164,1.0,1.0,GER,13.0,2.0,6.0,1.0,5035,9.0,Average,5.0,10.0,8.0,No,0.0,348.0,5,2
1166,2.0,1.0,GER,12.0,2.0,10.0,2.0,4485,8.0,Rainy,4.0,10.0,0.0,No,0.0,348.0,4,1
1168,1.0,1.0,GER,13.0,3.0,11.0,2.0,5360,8.0,Average,6.0,11.0,9.0,No,0.0,0.0,5,2
1171,1.0,1.0,UK,12.0,2.0,9.0,1.0,4675,8.0,Sunny,4.0,10.0,2.0,No,0.0,420.0,4,1
1172,1.0,1.0,GER,13.0,2.0,11.0,1.0,6005,8.0,Sunny,8.0,16.0,10.0,No,0.0,348.0,5,3
1175,3.0,2.0,GER,13.0,3.0,12.0,2.0,5530,8.0,Sunny,6.0,11.0,9.0,No,0.0,0.0,5,3
1177,1.0,1.0,UK,13.0,3.0,11.0,2.0,5925,8.0,Sunny,8.0,10.0,10.0,No,0.0,227.0,5,3
1178,3.0,2.0,UK,4.0,1.0,10.0,1.0,4350,8.0,Rainy,2.0,9.0,0.0,No,0.0,348.0,4,1
1179,1.0,1.0,GER,13.0,2.0,9.0,2.0,4675,8.0,Rainy,4.0,10.0,0.0,No,0.0,0.0,5,2
1180,2.0,2.0,GER,14.0,2.0,10.0,2.0,4475,8.0,Average,4.0,10.0,0.0,No,0.0,0.0,5,3
1182,3.0,2.0,NL,13.0,3.0,13.0,2.0,4570,7.0,Average,4.0,10.0,0.0,No,0.0,0.0,5,2
1184,4.0,2.0,UK,13.0,1.0,8.0,1.0,5295,9.0,Average,6.0,11.0,9.0,No,0.0,0.0,5,2
1186,2.0,2.0,UK,13.0,2.0,13.0,3.0,4935,7.0,Average,5.0,10.0,7.0,No,0.0,0.0,5,2
1192,2.0,2.0,GER,13.0,3.0,0.0,0.0,5855,9.0,Average,8.0,13.0,10.0,No,0.0,0.0,5,3
1196,3.0,2.0,GER,14.0,2.0,0.0,0.0,6045,9.0,Rainy,2.0,9.0,0.0,No,0.0,0.0,5,3
1197,4.0,2.0,GER,12.0,2.0,9.0,1.0,4525,8.0,Rainy,4.0,10.0,0.0,No,0.0,0.0,4,1
1198,1.0,1.0,UK,13.0,2.0,11.0,2.0,6230,8.0,Rainy,4.0,10.0,0.0,No,0.0,0.0,5,2
1200,2.0,2.0,GER,23.0,5.0,9.0,3.0,4790,8.0,Rainy,4.0,10.0,12.0,No,0.0,660.0,8,10
1210,2.0,1.0,UK,13.0,2.0,13.0,3.0,4880,7.0,Rainy,2.0,9.0,0.0,No,0.0,396.0,5,1
1218,4.0,2.0,UK,13.0,2.0,9.0,1.0,4385,8.0,Average,4.0,10.0,0.0,No,0.0,0.0,5,2
1219,2.0,2.0,GER,13.0,2.0,11.0,2.0,5370,8.0,Rainy,4.0,10.0,0.0,No,0.0,0.0,5,2
1220,4.0,2.0,GER,13.0,2.0,10.0,2.0,4960,8.0,Sunny,5.0,10.0,9.0,No,0.0,0.0,5,2
1221,1.0,1.0,NL,13.0,3.0,11.0,2.0,6200,8.0,Sunny,5.0,11.0,9.0,No,0.0,165.0,5,2
1223,2.0,1.0,NL,12.0,2.0,0.0,0.0,5090,9.0,Average,5.0,10.0,8.0,No,0.0,195.0,4,1
1226,3.0,2.0,NL,14.0,1.0,0.0,0.0,4950,12.0,Rainy,3.0,9.0,0.0,No,0.0,0.0,5,3
1238,3.0,2.0,GER,12.0,3.0,12.0,3.0,5135,8.0,Sunny,5.0,11.0,9.0,No,0.0,0.0,4,1
1239,3.0,2.0,GER,12.0,2.0,10.0,1.0,4630,8.0,Average,4.0,10.0,0.0,No,0.0,420.0,4,1
1248,3.0,2.0,UK,19.0,5.0,10.0,2.0,5355,8.0,Average,6.0,11.0,13.0,No,0.0,1608.0,6,5
1257,1.0,1.0,GER,13.0,3.0,9.0,1.0,4695,8.0,Average,5.0,10.0,1.0,No,0.0,420.0,5,2
1260,3.0,2.0,GER,12.0,2.0,9.0,1.0,3845,8.0,Sunny,3.0,9.0,0.0,No,0.0,0.0,4,1
1272,2.0,1.0,NL,13.0,2.0,12.0,2.0,4065,7.0,Rainy,3.0,9.0,0.0,No,0.0,0.0,5,2
1279,2.0,2.0,NL,13.0,2.0,0.0,0.0,4870,12.0,Average,5.0,10.0,2.0,No,0.0,420.0,5,2
1283,2.0,2.0,UK,18.0,5.0,10.0,2.0,4385,8.0,Rainy,4.0,10.0,11.0,No,0.0,924.0,6,4
1285,2.0,2.0,NL,13.0,3.0,0.0,0.0,4955,11.0,Average,5.0,10.0,8.0,No,0.0,240.0,5,2
1286,1.0,1.0,GER,14.0,2.0,9.0,1.0,4510,8.0,Rainy,4.0,10.0,0.0,No,0.0,408.0,5,3
1290,4.0,2.0,GER,12.0,2.0,12.0,3.0,4310,7.0,Sunny,4.0,10.0,0.0,No,0.0,259.0,4,1
1295,2.0,2.0,GER,12.0,3.0,9.0,2.0,0,8.0,Rainy,2.0,9.0,0.0,No,0.0,336.0,4,1
1304,2.0,2.0,GER,12.0,2.0,10.0,1.0,4165,8.0,Sunny,4.0,10.0,0.0,No,0.0,0.0,4,1
1311,3.0,2.0,UK,5.0,2.0,12.0,3.0,5050,8.0,Rainy,2.0,9.0,0.0,No,0.0,360.0,4,1
1314,3.0,2.0,UK,17.0,5.0,13.0,3.0,4585,7.0,Average,4.0,10.0,11.0,No,0.0,1140.0,6,4
1315,3.0,2.0,GER,4.0,1.0,0.0,0.0,4930,11.0,Rainy,2.0,9.0,0.0,No,0.0,0.0,4,1
1316,1.0,1.0,GER,6.0,3.0,8.0,1.0,5390,9.0,Rainy,2.0,9.0,0.0,No,0.0,230.0,4,1
1324,3.0,2.0,GER,13.0,2.0,0.0,0.0,5715,9.0,Average,7.0,11.0,9.0,No,0.0,0.0,5,3
1328,3.0,2.0,GER,13.0,1.0,0.0,0.0,0,9.0,Sunny,6.0,11.0,9.0,No,0.0,0.0,5,3
1329,4.0,2.0,GER,13.0,2.0,0.0,0.0,5440,9.0,Sunny,6.0,11.0,9.0,No,0.0,360.0,5,3
1331,3.0,2.0,UK,14.0,2.0,11.0,2.0,5535,8.0,Rainy,4.0,10.0,0.0,No,0.0,0.0,5,3
1332,4.0,2.0,UK,14.0,2.0,11.0,2.0,5020,8.0,Sunny,5.0,10.0,9.0,No,0.0,0.0,5,3
1335,3.0,2.0,NL,14.0,2.0,6.0,3.0,5985,9.0,Sunny,5.0,11.0,9.0,No,0.0,0.0,5,3
1338,4.0,2.0,UK,13.0,2.0,10.0,2.0,4850,8.0,Average,5.0,10.0,3.0,No,0.0,195.0,5,2
1342,2.0,2.0,GER,15.0,1.0,10.0,2.0,4520,8.0,Average,4.0,10.0,0.0,No,0.0,160.0,5,3
1343,1.0,1.0,UK,12.0,2.0,8.0,2.0,0,9.0,Average,6.0,11.0,9.0,No,0.0,130.0,4,1
1346,3.0,2.0,GER,15.0,2.0,9.0,2.0,3955,8.0,Sunny,3.0,9.0,0.0,No,0.0,0.0,5,3
1353,1.0,1.0,GER,12.0,2.0,12.0,3.0,4150,7.0,Average,4.0,9.0,0.0,No,0.0,360.0,4,1
1356,3.0,2.0,GER,13.0,1.0,0.0,0.0,4450,8.0,Sunny,4.0,10.0,1.0,No,0.0,0.0,5,2
1357,3.0,2.0,UK,13.0,2.0,0.0,0.0,5235,9.0,Average,6.0,11.0,9.0,No,0.0,234.0,5,2
1358,3.0,2.0,NL,14.0,2.0,11.0,3.0,5520,8.0,Rainy,2.0,9.0,0.0,No,0.0,0.0,5,3
1364,2.0,2.0,NL,14.0,3.0,0.0,0.0,5885,9.0,Sunny,8.0,15.0,10.0,No,0.0,182.0,5,3
1366,2.0,2.0,UK,13.0,2.0,10.0,2.0,4480,8.0,Rainy,2.0,9.0,0.0,No,0.0,336.0,5,1
1371,2.0,2.0,GER,2.0,2.0,11.0,2.0,5050,8.0,Sunny,5.0,10.0,9.0,No,0.0,0.0,2,1
1387,1.0,1.0,UK,5.0,2.0,0.0,0.0,5155,9.0,Rainy,2.0,9.0,0.0,No,0.0,0.0,4,1
1391,4.0,2.0,GER,13.0,3.0,10.0,2.0,4425,8.0,Sunny,4.0,10.0,2.0,No,0.0,312.0,5,2
1394,1.0,1.0,UK,13.0,2.0,10.0,1.0,4345,8.0,Sunny,4.0,10.0,0.0,No,0.0,0.0,5,2
1395,2.0,1.0,NL,14.0,2.0,10.0,1.0,4905,8.0,Sunny,5.0,10.0,8.0,No,0.0,0.0,5,3
1397,1.0,1.0,GER,14.0,2.0,12.0,2.0,5585,8.0,Average,6.0,11.0,9.0,No,0.0,0.0,5,3
1406,2.0,1.0,UK,14.0,2.0,13.0,3.0,4560,7.0,Sunny,4.0,10.0,1.0,No,0.0,360.0,5,3
1413,1.0,1.0,UK,13.0,2.0,0.0,0.0,4010,8.0,Rainy,3.0,9.0,0.0,No,0.0,0.0,5,2
1419,1.0,1.0,GER,12.0,2.0,9.0,2.0,4610,8.0,Sunny,4.0,10.0,2.0,No,0.0,0.0,4,1
1433,3.0,2.0,UK,13.0,2.0,0.0,0.0,5590,9.0,Rainy,4.0,10.0,0.0,No,0.0,267.0,5,2
1442,2.0,1.0,NL,13.0,2.0,11.0,3.0,5880,8.0,Sunny,5.0,11.0,9.0,No,0.0,129.0,5,2
1449,3.0,2.0,GER,14.0,2.0,11.0,2.0,5080,8.0,Rainy,4.0,10.0,0.0,No,0.0,0.0,5,3
1450,2.0,2.0,UK,12.0,1.0,13.0,3.0,4725,7.0,Average,5.0,10.0,2.0,No,0.0,0.0,4,1
1453,4.0,2.0,GER,13.0,2.0,11.0,2.0,5820,8.0,Sunny,7.0,15.0,10.0,No,0.0,408.0,5,3
1464,2.0,1.0,GER,14.0,2.0,9.0,2.0,4500,8.0,Sunny,4.0,10.0,2.0,No,0.0,0.0,5,3
1470,2.0,1.0,GER,13.0,2.0,11.0,1.0,6375,8.0,Rainy,3.0,9.0,0.0,No,0.0,0.0,5,2
1473,3.0,2.0,GER,14.0,2.0,10.0,2.0,4735,8.0,Average,5.0,10.0,2.0,No,0.0,300.0,5,3
1474,2.0,1.0,UK,12.0,2.0,9.0,2.0,4180,8.0,Average,4.0,9.0,0.0,No,0.0,214.0,4,1
1479,2.0,1.0,NL,13.0,1.0,9.0,2.0,4610,8.0,Rainy,2.0,9.0,0.0,No,0.0,0.0,5,1
1483,3.0,2.0,UK,13.0,3.0,11.0,2.0,5305,8.0,Average,6.0,11.0,9.0,No,0.0,0.0,5,2
1485,4.0,2.0,GER,4.0,2.0,8.0,1.0,5425,9.0,Rainy,2.0,9.0,0.0,No,0.0,270.0,4,1
1486,2.0,2.0,GER,13.0,2.0,13.0,2.0,4425,7.0,Sunny,4.0,10.0,2.0,No,0.0,151.0,5,2
1488,2.0,1.0,GER,14.0,2.0,8.0,3.0,5015,9.0,Average,5.0,10.0,8.0,No,0.0,396.0,5,3
1492,1.0,1.0,UK,13.0,2.0,15.0,2.0,4765,7.0,Average,5.0,10.0,2.0,No,0.0,0.0,5,2
1495,4.0,2.0,GER,14.0,2.0,0.0,0.0,4995,10.0,Rainy,1.0,9.0,0.0,No,0.0,0.0,5,3
1501,4.0,2.0,GER,13.0,2.0,9.0,1.0,4605,8.0,Rainy,3.0,9.0,0.0,No,0.0,0.0,5,2
1504,2.0,1.0,GER,13.0,2.0,10.0,2.0,4290,8.0,Sunny,4.0,10.0,0.0,No,0.0,0.0,5,2
1512,3.0,2.0,UK,14.0,2.0,11.0,1.0,5410,8.0,Average,6.0,11.0,9.0,No,0.0,360.0,5,3
1519,1.0,1.0,NL,14.0,2.0,11.0,1.0,5305,8.0,Average,6.0,11.0,9.0,No,0.0,259.0,5,3
1522,2.0,2.0,UK,20.0,5.0,0.0,0.0,4890,8.0,Rainy,1.0,9.0,10.0,No,0.0,696.0,6,6
1525,3.0,2.0,UK,13.0,2.0,11.0,1.0,6365,8.0,Average,8.0,11.0,10.0,No,0.0,0.0,5,3
1533,2.0,2.0,GER,13.0,2.0,11.0,1.0,6110,8.0,Sunny,7.0,11.0,10.0,No,0.0,372.0,5,3
1534,2.0,1.0,UK,14.0,3.0,9.0,2.0,4860,8.0,Average,5.0,10.0,2.0,No,0.0,336.0,5,3
1543,3.0,2.0,UK,13.0,1.0,0.0,0.0,5205,9.0,Sunny,6.0,11.0,9.0,No,0.0,259.0,5,3
1545,4.0,2.0,GER,12.0,2.0,9.0,2.0,4140,8.0,Average,4.0,9.0,0.0,No,0.0,360.0,4,1
1554,1.0,1.0,GER,14.0,2.0,11.0,2.0,5895,8.0,,7.0,16.0,10.0,No,0.0,0.0,5,3
1558,2.0,2.0,NL,24.0,5.0,10.0,2.0,4935,8.0,,5.0,10.0,12.0,No,0.0,540.0,8,10
1565,2.0,2.0,NL,14.0,2.0,0.0,0.0,4090,8.0,Rainy,4.0,10.0,0.0,No,0.0,157.0,5,3
1568,4.0,2.0,UK,12.0,2.0,0.0,0.0,6125,9.0,Average,7.0,12.0,9.0,No,0.0,0.0,4,1
1574,2.0,2.0,UK,23.0,5.0,0.0,0.0,5930,9.0,Sunny,8.0,16.0,15.0,No,0.0,312.0,9,10
1576,3.0,2.0,GER,18.0,6.0,11.0,3.0,5555,8.0,Sunny,6.0,11.0,14.0,No,0.0,1356.0,6,5
1578,4.0,2.0,GER,12.0,2.0,11.0,1.0,5415,8.0,Average,6.0,11.0,9.0,No,0.0,0.0,4,1
1579,1.0,1.0,GER,14.0,3.0,10.0,2.0,3960,8.0,,3.0,9.0,0.0,No,0.0,252.0,5,3
1586,3.0,2.0,UK,22.0,4.0,11.0,2.0,5525,8.0,Sunny,6.0,11.0,14.0,No,0.0,1488.0,8,9
1589,1.0,1.0,GER,15.0,2.0,11.0,2.0,5710,8.0,Sunny,7.0,12.0,9.0,No,0.0,0.0,5,3
1591,3.0,2.0,GER,22.0,5.0,0.0,0.0,4985,12.0,Average,5.0,10.0,12.0,No,0.0,1440.0,7,9
1593,1.0,1.0,GER,14.0,2.0,9.0,1.0,4645,8.0,Rainy,2.0,9.0,0.0,No,0.0,0.0,5,3
1595,2.0,1.0,UK,13.0,2.0,8.0,1.0,5575,9.0,Sunny,6.0,11.0,9.0,No,0.0,0.0,5,3
1596,4.0,2.0,UK,14.0,2.0,11.0,2.0,5525,8.0,Average,6.0,11.0,9.0,No,0.0,0.0,5,3
1600,2.0,2.0,UK,13.0,2.0,11.0,2.0,5425,8.0,Average,6.0,11.0,9.0,No,0.0,348.0,5,3
1602,2.0,2.0,UK,12.0,2.0,12.0,3.0,5690,8.0,Sunny,7.0,12.0,9.0,No,0.0,0.0,4,1
1612,4.0,2.0,GER,12.0,1.0,11.0,3.0,5425,8.0,Average,6.0,11.0,9.0,No,0.0,0.0,4,1
1613,4.0,2.0,GER,13.0,2.0,11.0,2.0,5530,8.0,Sunny,6.0,11.0,9.0,No,0.0,292.0,5,3
1624,3.0,2.0,GER,12.0,3.0,10.0,2.0,4600,8.0,Sunny,4.0,10.0,1.0,No,0.0,0.0,4,1
1625,4.0,2.0,UK,13.0,1.0,9.0,1.0,4765,8.0,Rainy,3.0,9.0,0.0,No,0.0,220.0,5,2
1636,4.0,2.0,UK,13.0,2.0,12.0,3.0,4570,7.0,Rainy,2.0,9.0,0.0,No,0.0,129.0,5,1
1641,3.0,2.0,NL,14.0,2.0,11.0,2.0,5530,8.0,Average,6.0,11.0,9.0,No,0.0,0.0,5,3
1648,4.0,2.0,UK,13.0,2.0,11.0,2.0,5315,8.0,Average,6.0,11.0,9.0,No,0.0,195.0,5,2
1655,3.0,2.0,GER,13.0,2.0,0.0,0.0,4920,12.0,Sunny,5.0,10.0,8.0,No,0.0,0.0,5,2
